Corpus,Amount,Duplicates
6932580,2,"[6932580, 214856053]"
39848000,2,"[39848000, 42836363]"
214872615,2,"[19008573, 214872615]"
195151550,2,"[195100701, 195151550]"
132303338,2,"[132303338, 200703579]"
9514609,2,"[9514609, 215029346]"
13263783,2,"[62421729, 13263783]"
73490107,2,"[73490107, 208956004]"
75624319,2,"[33400689, 75624319]"
134391370,2,"[134391370, 136249380]"
189764931,2,"[189764931, 118103093]"
3419806,2,"[90889261, 3419806]"
40477257,2,"[40477257, 86056723]"
214930461,2,"[9400555, 214930461]"
82511843,2,"[82511843, 6876853]"
63718208,2,"[63718208, 147542804]"
23676485,2,"[72747972, 23676485]"
215497540,2,"[215497540, 208074925]"
25358077,2,"[24381893, 25358077]"
196882227,2,"[196794880, 196882227]"
86557219,2,"[86557219, 150923927]"
62602376,2,"[62602376, 11421324]"
19372636,2,"[19372636, 47543765]"
44585272,2,"[44585272, 209147903]"
215326830,2,"[52936406, 215326830]"
22755222,2,"[22755222, 215115359]"
108346550,2,"[133085528, 108346550]"
214942393,2,"[214942393, 18733807]"
132171467,2,"[122178849, 132171467]"
137475710,2,"[189763914, 137475710]"
150143702,2,"[182693434, 150143702]"
9116790,2,"[78619898, 9116790]"
214068587,2,"[214068587, 209961599]"
214820497,2,"[214820497, 4741997]"
70502305,2,"[70502305, 116388835]"
118286305,3,"[118286305, 118270803, 123741492]"
23195228,2,"[215137601, 23195228]"
195710408,2,"[195710408, 10011174]"
195795149,2,"[195795149, 215297942]"
31159327,2,"[195860512, 31159327]"
1305938,2,"[1305938, 215002261]"
214822880,2,"[214822880, 27757086]"
14873288,2,"[14873288, 62596081]"
40294065,2,"[84210960, 40294065]"
7825744,2,"[7825744, 76486367]"
54265753,2,"[54265753, 79760981]"
71947139,2,"[71947139, 28865196]"
123121443,2,"[123121443, 7623315]"
121028954,2,"[189887393, 121028954]"
187668494,2,"[187668494, 188440359]"
121933936,2,"[121933936, 117783375]"
204927700,2,"[204927700, 18655941]"
22517531,2,"[198211395, 22517531]"
73331050,2,"[73331050, 68109284]"
75414774,2,"[75169580, 75414774]"
197041289,2,"[197041289, 93399581]"
10546511,2,"[208306110, 10546511]"
129778988,6,"[129778988, 131238062, 131171381, 130682551, 128582491, 140636509]"
60062878,2,"[60425470, 60062878]"
215317663,2,"[32494571, 215317663]"
203830459,2,"[203830459, 215458102]"
173187980,2,"[123392306, 173187980]"
214896666,2,"[214896666, 16301295]"
195160195,2,"[195160195, 195097956]"
215682961,2,"[215682961, 5027389]"
2991859,2,"[2991859, 15807623]"
138770675,2,"[138770675, 138183527]"
183647473,5,"[163862913, 184265861, 183304328, 183420013, 183647473]"
214860285,2,"[21387587, 214860285]"
2825689,2,"[2825689, 13420818]"
158293619,2,"[158293619, 199060647]"
100078997,2,"[189788625, 100078997]"
5599809,2,"[5599809, 196965013]"
54361505,2,"[54361505, 54239453]"
196776601,2,"[196776601, 197325437]"
3142099,2,"[197192536, 3142099]"
125044281,3,"[125044281, 121332679, 122229351]"
115781262,2,"[117879765, 115781262]"
122621950,2,"[122621950, 189789623]"
215675017,2,"[215675017, 30643335]"
124312471,2,"[116161636, 124312471]"
195351870,2,"[9015686, 195351870]"
14564233,2,"[14564233, 215193966]"
32911302,2,"[31966283, 32911302]"
28320206,2,"[9548022, 28320206]"
215204374,2,"[10388051, 215204374]"
215158385,2,"[3739232, 215158385]"
215555571,2,"[215555571, 18701268]"
199017100,2,"[199017100, 32001470]"
37094800,2,"[37094800, 10652619]"
26188576,2,"[26188576, 6410213]"
197069593,2,"[197069593, 7221669]"
33487129,2,"[33487129, 28793286]"
158052230,2,"[158052230, 126103575]"
3078853,2,"[3078853, 215599270]"
117628520,2,"[117628520, 209879320]"
22399812,2,"[215119284, 22399812]"
197021241,2,"[197021241, 97356021]"
25322112,2,"[25322112, 72981197]"
22122111,2,"[52854458, 22122111]"
12327474,2,"[12327474, 8064332]"
30404657,2,"[215142872, 30404657]"
17017834,2,"[215690769, 17017834]"
8829355,2,"[52879186, 8829355]"
51984917,2,"[126238945, 51984917]"
215605886,2,"[16822506, 215605886]"
215444363,2,"[215444363, 209406206]"
198465788,2,"[198465788, 198440543]"
196587861,2,"[196587861, 7481182]"
93409799,2,"[204161207, 93409799]"
62164241,2,"[62164241, 11547522]"
136086438,2,"[13375544, 136086438]"
215500191,2,"[209509116, 215500191]"
118186630,2,"[118186630, 14935399]"
104402127,2,"[46829787, 104402127]"
186134388,2,"[80572072, 186134388]"
196830248,2,"[196830248, 197368583]"
208571236,2,"[208571236, 90160366]"
40608577,2,"[40608577, 74308201]"
201652466,2,"[97174714, 201652466]"
98176294,2,"[98644325, 98176294]"
22881424,2,"[22881424, 198123883]"
215263967,2,"[190427066, 215263967]"
72868755,2,"[72868755, 25226117]"
27369428,2,"[27369428, 955501]"
58725553,4,"[58725553, 68935295, 116802009, 79431025]"
112294807,2,"[29769779, 112294807]"
124555611,2,"[124555611, 118898651]"
117584759,2,"[115680958, 117584759]"
53721289,3,"[53721289, 52892684, 52889861]"
21656873,2,"[215053913, 21656873]"
